id_stat,nb_tests,nb_vaccinations
28405,9560.0,NULL
28406,9817.0,NULL
28407,9653.0,NULL
28408,8804.0,NULL
28409,9436.0,NULL
28410,9109.0,NULL
28411,8395.0,NULL
28412,7168.0,NULL
28413,9590.0,NULL
28414,9858.0,NULL
28415,10033.0,NULL
28416,9922.0,NULL
28417,8014.0,NULL
28418,6251.0,NULL
28419,6819.0,NULL
28420,8086.0,NULL
28421,8768.0,NULL
28422,9100.0,NULL
28423,9383.0,NULL
28424,8529.0,NULL
28425,6559.0,NULL
28426,7352.0,NULL
28427,9186.0,NULL
28428,10571.0,NULL
28429,10764.0,NULL
28430,11618.0,NULL
28431,8670.0,NULL
28432,6939.0,NULL
28433,7261.0,NULL
28434,8646.0,NULL
28435,9932.0,NULL
28436,8836.0,NULL
28437,9513.0,NULL
28438,6996.0,NULL
28439,4356.0,NULL
28440,5829.0,NULL
28441,7509.0,NULL
28442,8752.0,NULL
28443,8432.0,NULL
28444,10833.0,NULL
28445,7848.0,NULL
28446,4189.0,NULL
28447,6198.0,NULL
28448,8342.0,NULL
28449,8285.0,NULL
28450,7976.0,NULL
28451,9507.0,NULL
28452,6068.0,NULL
28453,3082.0,NULL
28454,5930.0,NULL
28455,7709.0,NULL
28456,7682.0,NULL
28457,6877.0,NULL
28458,7411.0,NULL
28459,5959.0,NULL
28460,3175.0,NULL
28461,5278.0,NULL
28462,6814.0,NULL
28463,7466.0,NULL
28464,6663.0,NULL
28465,7422.0,NULL
28466,5513.0,NULL
28467,3138.0,NULL
28468,5268.0,NULL
28469,7315.0,NULL
28470,6561.0,NULL
28471,6139.0,NULL
28472,6661.0,NULL
28473,4751.0,NULL
28474,2667.0,NULL
28475,5349.0,NULL
28476,7076.0,NULL
28477,6700.0,NULL
28478,6139.0,NULL
28479,6933.0,NULL
28480,4976.0,NULL
28481,2906.0,NULL
28482,5263.0,NULL
28483,7177.0,NULL
28484,6428.0,NULL
28485,6504.0,NULL
28486,7429.0,NULL
28487,5456.0,NULL
28488,3325.0,NULL
28489,5746.0,NULL
28490,7242.0,NULL
28491,7425.0,NULL
28492,6715.0,NULL
28493,8209.0,NULL
28494,6822.0,NULL
28495,4739.0,NULL
28496,6503.0,NULL
28497,9430.0,NULL
28498,9690.0,NULL
28499,9457.0,NULL
28500,11004.0,NULL
28501,9531.0,NULL
28502,6539.0,NULL
28503,7487.0,NULL
28504,10962.0,NULL
28505,12617.0,NULL
28506,12480.0,NULL
28507,12947.0,NULL
28508,11192.0,NULL
28509,8299.0,NULL
28510,8397.0,NULL
28511,13091.0,NULL
28512,12514.0,NULL
28513,13008.0,NULL
28514,14116.0,NULL
28515,14015.0,NULL
28516,11527.0,NULL
28517,11493.0,NULL
28518,17645.0,NULL
28519,18040.0,NULL
28520,18980.0,NULL
28521,19301.0,NULL
28522,16938.0,NULL
28523,13429.0,NULL
28524,15061.0,NULL
28525,21476.0,NULL
28526,22231.0,NULL
28527,21569.0,NULL
28528,22404.0,NULL
28529,18592.0,NULL
28530,15508.0,NULL
28531,17093.0,NULL
28532,22837.0,NULL
28533,22069.0,NULL
28534,22243.0,NULL
28535,22497.0,NULL
28536,18232.0,NULL
28537,14486.0,NULL
28538,15697.0,NULL
28539,20514.0,NULL
28540,22316.0,NULL
28541,21799.0,NULL
28542,19826.0,NULL
28543,16886.0,NULL
28544,13707.0,NULL
28545,15765.0,NULL
28546,18989.0,NULL
28547,18484.0,NULL
28548,17460.0,NULL
28549,16740.0,NULL
28550,12578.0,NULL
28551,11068.0,NULL
28552,13590.0,NULL
28553,16022.0,NULL
28554,16617.0,NULL
28555,15387.0,NULL
28556,14794.0,NULL
28557,13201.0,NULL
28558,11399.0,NULL
28559,11190.0,NULL
28560,14987.0,NULL
28561,14444.0,NULL
28562,12897.0,NULL
28563,9282.0,NULL
28564,7276.0,NULL
28565,7573.0,NULL
28566,11202.0,NULL
28567,12954.0,NULL
28568,13512.0,NULL
28569,8845.0,NULL
28570,11068.0,NULL
28571,11123.0,NULL
28572,10564.0,NULL
28573,11122.0,NULL
28574,13323.0,NULL
28575,12889.0,NULL
28576,11725.0,NULL
28577,10961.0,NULL
28578,9099.0,NULL
28579,7730.0,NULL
28580,9040.0,NULL
28581,10534.0,NULL
28582,10511.0,NULL
28583,10240.0,40221.0
28584,10638.0,34879.0
28585,9434.0,43644.0
28586,7549.0,54445.0
28587,8779.0,38721.0
28588,13488.0,62983.0
28589,11443.0,42326.0
28590,10637.0,39726.0
28591,11160.0,29203.0
28592,9576.0,6621.0
28593,7893.0,NULL
28594,NULL,3000.0
28595,NULL,2187.0
28596,NULL,1463.0
28597,NULL,761.0
28598,NULL,4937.0
28599,NULL,3192.0
28600,NULL,2082.0
28601,NULL,2800.0
28602,378.0,NULL
28603,66.0,NULL
28604,76.0,NULL
28605,69.0,NULL
28606,111.0,NULL
28607,97.0,NULL
28608,95.0,NULL
28609,58.0,NULL
28610,197.0,NULL
28611,289.0,NULL
28612,159.0,NULL
28613,318.0,NULL
28614,225.0,NULL
28615,301.0,NULL
28616,368.0,NULL
28617,440.0,NULL
28618,242.0,NULL
28619,451.0,NULL
28620,476.0,NULL
28621,335.0,NULL
28622,913.0,NULL
28623,747.0,NULL
28624,720.0,NULL
28625,401.0,NULL
28626,688.0,NULL
28627,877.0,NULL
28628,1191.0,NULL
28629,1454.0,NULL
28630,1889.0,NULL
28631,1524.0,NULL
28632,1036.0,NULL
28633,1448.0,NULL
28634,2042.0,NULL
28635,1690.0,NULL
28636,2301.0,NULL
28637,2174.0,NULL
28638,1580.0,NULL
28639,1324.0,NULL
28640,1302.0,NULL
28641,1439.0,NULL
28642,2967.0,NULL
28643,3351.0,NULL
28644,3144.0,NULL
28645,3323.0,NULL
28646,2458.0,NULL
28647,2694.0,NULL
28648,3468.0,NULL
28649,4525.0,NULL
28650,3840.0,NULL
28651,4828.0,NULL
28652,4839.0,NULL
28653,3171.0,NULL
28654,1767.0,NULL
28655,5472.0,NULL
28656,4584.0,NULL
28657,5150.0,NULL
28658,3698.0,NULL
28659,1450.0,NULL
28660,1584.0,NULL
28661,2060.0,NULL
28662,4742.0,NULL
28663,5161.0,NULL
28664,4694.0,NULL
28665,3910.0,NULL
28666,1488.0,NULL
28667,786.0,NULL
28668,2063.0,NULL
28669,4326.0,NULL
28670,4876.0,NULL
28671,3992.0,NULL
28672,4084.0,NULL
28673,2476.0,NULL
28674,971.0,NULL
28675,2041.0,NULL
28676,3371.0,NULL
28677,2933.0,NULL
28678,2751.0,NULL
28679,2236.0,NULL
28680,1649.0,NULL
28681,645.0,NULL
28682,1464.0,NULL
28683,2839.0,NULL
28684,2352.0,NULL
28685,1848.0,NULL
28686,3433.0,NULL
28687,1606.0,NULL
28688,274.0,NULL
28689,6418.0,NULL
28690,2336.0,NULL
28691,2135.0,NULL
28692,1832.0,NULL
28693,2639.0,NULL
28694,1180.0,NULL
28695,160.0,NULL
28696,851.0,NULL
28697,1545.0,NULL
28698,1500.0,NULL
28699,1262.0,NULL
28700,1511.0,NULL
28701,479.0,NULL
28702,47.0,NULL
28703,847.0,NULL
28704,1163.0,NULL
28705,787.0,NULL
28706,806.0,NULL
28707,1278.0,NULL
28708,301.0,NULL
28709,41.0,NULL
28710,661.0,NULL
28711,1257.0,NULL
28712,936.0,NULL
28713,1515.0,NULL
28714,1611.0,NULL
28715,931.0,NULL
28716,62.0,NULL
28717,784.0,NULL
28718,2063.0,NULL
28719,1708.0,NULL
28720,1801.0,NULL
28721,2216.0,NULL
28722,808.0,NULL
28723,50.0,NULL
28724,873.0,NULL
28725,2225.0,NULL
28726,2284.0,NULL
28727,2172.0,NULL
28728,2879.0,NULL
28729,960.0,NULL
28730,279.0,NULL
28731,1163.0,NULL
28732,2205.0,NULL
28733,2336.0,NULL
28734,1862.0,NULL
28735,2161.0,NULL
28736,410.0,NULL
28737,24.0,NULL
28738,3333.0,NULL
28739,2571.0,NULL
28740,2251.0,NULL
28741,2049.0,NULL
28742,2275.0,NULL
28743,767.0,NULL
28744,216.0,NULL
28745,1548.0,NULL
28746,2296.0,NULL
28747,1851.0,NULL
28748,2176.0,NULL
28749,2884.0,NULL
28750,585.0,NULL
28751,766.0,NULL
28752,1320.0,NULL
28753,2538.0,NULL
28754,2667.0,NULL
28755,2473.0,NULL
28756,3099.0,NULL
28757,1068.0,NULL
28758,564.0,NULL
28759,1454.0,NULL
28760,3131.0,NULL
28761,2741.0,NULL
28762,2738.0,NULL
28763,3235.0,NULL
28764,2013.0,NULL
28765,481.0,NULL
28766,1583.0,NULL
28767,3684.0,NULL
28768,3435.0,NULL
28769,3245.0,NULL
28770,3833.0,NULL
28771,1723.0,NULL
28772,929.0,NULL
28773,2103.0,NULL
28774,4090.0,NULL
28775,3636.0,NULL
28776,4360.0,NULL
28777,4453.0,NULL
28778,1951.0,NULL
28779,588.0,NULL
28780,2763.0,NULL
28781,2428.0,NULL
28782,3519.0,NULL
28783,4772.0,NULL
28784,5947.0,NULL
28785,2462.0,NULL
28786,922.0,NULL
28787,2891.0,NULL
28788,5309.0,NULL
28789,5021.0,NULL
28790,4266.0,NULL
28791,6191.0,NULL
28792,3080.0,NULL
28793,1425.0,NULL
28794,4323.0,NULL
28795,3235.0,NULL
28796,4027.0,NULL
28797,5542.0,NULL
28798,5750.0,NULL
28799,3443.0,NULL
28800,1952.0,NULL
28801,2664.0,NULL
28802,6231.0,NULL
28803,5213.0,NULL
28804,5540.0,NULL
28805,6483.0,NULL
28806,5655.0,NULL
28807,1954.0,NULL
28808,2561.0,NULL
28809,7350.0,NULL
28810,9170.0,NULL
28811,7824.0,NULL
28812,9492.0,NULL
28813,8565.0,NULL
28814,3382.0,NULL
28815,3750.0,NULL
28816,8679.0,NULL
28817,9518.0,NULL
28818,10136.0,NULL
28819,11123.0,NULL
28820,8959.0,NULL
28821,3998.0,NULL
28822,5058.0,NULL
28823,10228.0,NULL
28824,12502.0,NULL
28825,14010.0,NULL
28826,11904.0,NULL
28827,10858.0,NULL
28828,5025.0,NULL
28829,5946.0,NULL
28830,13832.0,NULL
28831,9365.0,NULL
28832,13369.0,NULL
28833,13525.0,NULL
28834,16048.0,NULL
28835,6175.0,NULL
28836,5899.0,NULL
28837,14642.0,NULL
28838,14355.0,NULL
28839,16556.0,NULL
28840,18074.0,NULL
28841,21949.0,NULL
28842,21477.0,NULL
28843,18994.0,NULL
28844,13377.0,NULL
28845,12864.0,NULL
28846,11615.0,NULL
28847,15767.0,NULL
28848,15466.0,NULL
28849,4956.0,NULL
28850,6813.0,NULL
28851,12891.0,NULL
28852,12584.0,NULL
28853,10736.0,NULL
28854,10742.0,NULL
28855,6545.0,NULL
28856,1771.0,NULL
28857,7837.0,NULL
28858,5833.0,NULL
28859,7913.0,NULL
28860,9836.0,NULL
28861,10554.0,NULL
28862,5691.0,NULL
28863,1773.0,NULL
28864,6545.0,NULL
28865,10145.0,NULL
28866,10723.0,NULL
28867,10928.0,NULL
28868,9892.0,NULL
28869,7536.0,NULL
28870,1063.0,NULL
28871,7991.0,NULL
28872,11136.0,NULL
28873,10264.0,NULL
28874,11221.0,NULL
28875,12670.0,NULL
28876,7195.0,NULL
28877,3415.0,NULL
28878,10245.0,NULL
28879,13277.0,NULL
28880,15130.0,NULL
28881,10938.0,NULL
28882,17956.0,NULL
28883,9991.0,NULL
28884,2899.0,NULL
28885,10901.0,NULL
28886,16717.0,NULL
28887,14921.0,NULL
28888,18022.0,NULL
28889,16197.0,NULL
28890,9821.0,NULL
28891,6291.0,NULL
28892,13289.0,NULL
28893,18144.0,NULL
28894,14238.0,NULL
28895,18443.0,NULL
28896,4249.0,NULL
28897,3550.0,NULL
28898,2540.0,NULL
28899,9330.0,NULL
28900,11414.0,NULL
28901,21978.0,NULL
28902,16479.0,NULL
28903,4954.0,NULL
28904,4288.0,NULL
28905,3111.0,NULL
28906,12396.0,NULL
28907,17822.0,425.0
28908,8257.0,6193.0
28909,10657.0,7013.0
28910,16368.0,6917.0
28911,12844.0,1733.0
28912,4328.0,3045.0
28913,12119.0,3895.0
28914,15440.0,10514.0
28915,12342.0,6508.0
28916,11875.0,7587.0
28917,11392.0,7542.0
28918,2850.0,1208.0
28919,6252.0,54.0
28920,9817.0,8983.0
28921,12124.0,7046.0
28922,12668.0,7294.0
28923,11018.0,6871.0
28924,20264.0,6262.0
28925,16498.0,276.0
28926,3806.0,0.0
28927,10950.0,3317.0
28928,14015.0,6515.0
28929,9811.0,6572.0
28930,11293.0,8264.0
28931,NULL,9077.0
28932,NULL,981.0
28933,2.0,NULL
5086,6.0,NULL
28934,4.0,NULL
28935,8.0,NULL
28936,18.0,NULL
28937,21.0,NULL
28938,41.0,NULL
28939,43.0,NULL
28940,35.0,NULL
28941,16.0,NULL
28942,17.0,NULL
28943,54.0,NULL
28944,48.0,NULL
4934,51.0,NULL
4964,103.0,NULL
4995,278.0,NULL
5025,177.0,NULL
5056,238.0,NULL
5087,367.0,NULL
5117,542.0,NULL
5148,749.0,NULL
5178,1045.0,NULL
28945,1197.0,NULL
28946,916.0,NULL
28947,590.0,NULL
28948,871.0,NULL
28949,1121.0,NULL
28950,1026.0,NULL
28951,1184.0,NULL
28952,1242.0,NULL
28953,872.0,NULL
28954,731.0,NULL
28955,1257.0,NULL
28956,1243.0,NULL
28957,1181.0,NULL
28958,1075.0,NULL
28959,1384.0,NULL
28960,999.0,NULL
28961,597.0,NULL
28962,1125.0,NULL
28963,1288.0,NULL
28964,1095.0,NULL
28965,1064.0,NULL
28966,1188.0,NULL
4935,655.0,NULL
4965,489.0,NULL
4996,1202.0,NULL
5026,1214.0,NULL
5057,1144.0,NULL
5088,1234.0,NULL
5118,1232.0,NULL
5149,572.0,NULL
5179,554.0,NULL
28967,541.0,NULL
28968,1168.0,NULL
28969,1023.0,NULL
28970,1193.0,NULL
28971,1250.0,NULL
28972,685.0,NULL
28973,537.0,NULL
28974,1174.0,NULL
28975,1478.0,NULL
28976,1457.0,NULL
28977,1510.0,NULL
28978,1380.0,NULL
28979,1012.0,NULL
28980,831.0,NULL
28981,826.0,NULL
28982,1360.0,NULL
28983,1370.0,NULL
28984,1382.0,NULL
28985,771.0,NULL
28986,535.0,NULL
28987,616.0,NULL
4936,1338.0,NULL
4966,1449.0,NULL
4997,1055.0,NULL
5027,1049.0,NULL
5058,1176.0,NULL
5089,625.0,NULL
5119,537.0,NULL
5150,1182.0,NULL
5180,1147.0,NULL
28988,984.0,NULL
28989,1023.0,NULL
28990,1151.0,NULL
28991,511.0,NULL
28992,479.0,NULL
28993,1128.0,NULL
28994,981.0,NULL
28995,909.0,NULL
28996,882.0,NULL
28997,677.0,NULL
28998,341.0,NULL
28999,256.0,NULL
29000,754.0,NULL
29001,809.0,NULL
29002,631.0,NULL
29003,706.0,NULL
29004,613.0,NULL
29005,264.0,NULL
29006,246.0,NULL
29007,659.0,NULL
29008,807.0,NULL
29009,828.0,NULL
4937,828.0,NULL
4967,715.0,NULL
4998,229.0,NULL
5028,211.0,NULL
5059,814.0,NULL
5090,738.0,NULL
5120,758.0,NULL
5151,702.0,NULL
5181,767.0,NULL
29010,291.0,NULL
29011,212.0,NULL
29012,567.0,NULL
29013,986.0,NULL
29014,952.0,NULL
29015,902.0,NULL
29016,1147.0,NULL
29017,758.0,NULL
29018,271.0,NULL
29019,984.0,NULL
29020,1222.0,NULL
29021,1212.0,NULL
29022,843.0,NULL
29023,878.0,NULL
29024,625.0,NULL
29025,300.0,NULL
29026,1085.0,NULL
29027,1399.0,NULL
29028,1198.0,NULL
29029,1274.0,NULL
29030,1456.0,NULL
4938,716.0,NULL
4968,530.0,NULL
4999,1325.0,NULL
5029,1607.0,NULL
5060,1271.0,NULL
5091,1390.0,NULL
5121,1159.0,NULL
5152,560.0,NULL
5182,440.0,NULL
29031,1218.0,NULL
29032,1112.0,NULL
29033,1032.0,NULL
29034,1012.0,NULL
29035,1027.0,NULL
29036,480.0,NULL
29037,371.0,NULL
29038,914.0,NULL
29039,1150.0,NULL
29040,935.0,NULL
29041,848.0,NULL
29042,918.0,NULL
29043,565.0,NULL
29044,335.0,NULL
29045,874.0,NULL
29046,919.0,NULL
29047,879.0,NULL
29048,917.0,NULL
29049,892.0,NULL
29050,374.0,NULL
29051,272.0,NULL
29052,890.0,NULL
4939,974.0,NULL
4969,771.0,NULL
5000,753.0,NULL
5030,829.0,NULL
5061,304.0,NULL
5092,322.0,NULL
5122,1058.0,NULL
5153,1118.0,NULL
5183,856.0,NULL
29053,937.0,NULL
29054,1034.0,NULL
29055,382.0,NULL
29056,393.0,NULL
29057,1143.0,NULL
29058,1092.0,NULL
29059,1168.0,NULL
29060,1096.0,NULL
29061,1203.0,NULL
29062,760.0,NULL
29063,543.0,NULL
29064,1370.0,NULL
29065,1439.0,NULL
29066,1299.0,NULL
29067,1338.0,NULL
29068,1328.0,NULL
29069,769.0,NULL
29070,588.0,NULL
29071,1415.0,NULL
29072,1608.0,NULL
29073,1653.0,NULL
29074,1733.0,NULL
4940,1708.0,NULL
4970,1212.0,NULL
5001,706.0,NULL
5031,1581.0,NULL
5062,2560.0,NULL
5093,2489.0,NULL
5123,2758.0,NULL
5154,3191.0,NULL
5184,1793.0,NULL
29075,1110.0,NULL
29076,2247.0,NULL
29077,3123.0,NULL
29078,3070.0,NULL
29079,3557.0,NULL
29080,3070.0,NULL
29081,2288.0,NULL
29082,984.0,NULL
29083,2335.0,NULL
29084,2616.0,NULL
29085,2848.0,NULL
29086,3645.0,NULL
29087,2775.0,NULL
29088,1917.0,NULL
29089,909.0,NULL
29090,2382.0,NULL
29091,3391.0,NULL
29092,2899.0,NULL
29093,3281.0,NULL
29094,2893.0,NULL
4910,1940.0,NULL
4941,1034.0,NULL
4971,2509.0,NULL
5002,3998.0,NULL
5032,3655.0,NULL
5063,3682.0,NULL
5094,4362.0,NULL
5124,2956.0,NULL
5155,1404.0,NULL
5185,3308.0,NULL
29095,4902.0,NULL
29096,5287.0,NULL
29097,5196.0,NULL
29098,5605.0,NULL
29099,3765.0,NULL
29100,2637.0,NULL
29101,4326.0,NULL
29102,5891.0,NULL
29103,6215.0,NULL
29104,6745.0,NULL
29105,7025.0,NULL
29106,5776.0,NULL
29107,3682.0,NULL
29108,5756.0,NULL
29109,7471.0,NULL
29110,7202.0,NULL
29111,6368.0,NULL
29112,6710.0,NULL
29113,4807.0,NULL
29114,2244.0,NULL
29115,4587.0,NULL
4911,6311.0,NULL
4942,5991.0,NULL
4972,5895.0,NULL
5003,6340.0,NULL
5033,3918.0,NULL
5064,2063.0,NULL
5095,4457.0,NULL
5125,7515.0,NULL
5156,6767.0,NULL
5186,5762.0,NULL
29116,6657.0,NULL
29117,3563.0,NULL
29118,1792.0,NULL
29119,5326.0,NULL
29120,6813.0,NULL
29121,6806.0,NULL
29122,5673.0,NULL
29123,6580.0,NULL
29124,3434.0,NULL
29125,1742.0,NULL
29126,5596.0,NULL
29127,8063.0,NULL
29128,7396.0,NULL
29129,6587.0,NULL
29130,6938.0,NULL
29131,3644.0,NULL
29132,1875.0,NULL
29133,5868.0,NULL
29134,7178.0,NULL
29135,6704.0,NULL
4912,6928.0,NULL
4943,6344.0,NULL
4973,3744.0,NULL
5004,1751.0,NULL
5034,6158.0,NULL
5065,7003.0,NULL
5096,6410.0,NULL
5126,6453.0,NULL
5157,6127.0,NULL
5187,2648.0,NULL
29136,1679.0,NULL
29137,5634.0,NULL
29138,6579.0,NULL
29139,6350.0,NULL
29140,5862.0,NULL
29141,5600.0,NULL
29142,2646.0,NULL
29143,1446.0,NULL
29144,7416.0,NULL
29145,10593.0,NULL
29146,14098.0,NULL
29147,12423.0,NULL
29148,1461.0,NULL
29149,2438.0,NULL
29150,1976.0,NULL
29151,10750.0,NULL
29152,13166.0,NULL
29153,14383.0,NULL
29154,8914.0,NULL
5207,1591.0,NULL
29155,2694.0,NULL
29156,2671.0,NULL
29157,23497.0,1270.0
29158,22194.0,1697.0
29159,18280.0,3364.0
29160,14718.0,4074.0
29161,13069.0,3184.0
29162,5161.0,407.0
29163,2200.0,616.0
29164,13967.0,1938.0
29165,11943.0,1978.0
29166,11494.0,5099.0
29167,11218.0,5598.0
29168,10553.0,5619.0
29169,3067.0,661.0
29170,1769.0,596.0
29171,14010.0,1046.0
29172,11308.0,788.0
29173,11599.0,2598.0
29174,11149.0,5631.0
29175,11950.0,2741.0
29176,2975.0,841.0
29177,2734.0,298.0
29178,35092.0,1613.0
29179,15946.0,3388.0
29180,13597.0,3993.0
29181,12033.0,5968.0
29182,12793.0,4816.0
29183,4619.0,221.0
29184,4684.0,NULL
29185,4.0,NULL
29186,11.0,NULL
29187,4.0,NULL
29188,41.0,NULL
29189,203.0,NULL
29190,76.0,NULL
29191,93.0,NULL
29192,459.0,NULL
29193,929.0,NULL
29194,506.0,NULL
29195,159.0,NULL
29196,1762.0,NULL
29197,1606.0,NULL
29198,987.0,NULL
29199,1890.0,NULL
29200,3500.0,NULL
29201,2714.0,NULL
29202,8066.0,NULL
29203,3426.0,NULL
29204,3630.0,NULL
29205,2816.0,NULL
29206,2663.0,NULL
29207,3220.0,NULL
29208,3673.0,NULL
29209,2396.0,NULL
29210,3576.0,NULL
29211,2936.0,NULL
29212,1225.0,NULL
29213,5098.0,NULL
29214,4154.0,NULL
29215,2025.0,NULL
29216,5032.0,NULL
29217,3578.0,NULL
29218,3359.0,NULL
29219,3493.0,NULL
29220,4545.0,NULL
29221,5767.0,NULL
29222,7374.0,NULL
29223,6510.0,NULL
29224,6799.0,NULL
29225,5427.0,NULL
29226,6837.0,NULL
29227,9796.0,NULL
29228,8820.0,NULL
29229,8614.0,NULL
29230,7639.0,NULL
29231,9827.0,NULL
29232,7027.0,NULL
29233,11630.0,NULL
29234,10403.0,NULL
29235,9992.0,NULL
29236,13164.0,NULL
29237,15061.0,NULL
29238,11794.0,NULL
29239,10523.0,NULL
29240,11315.0,NULL
29241,12774.0,NULL
29242,15599.0,NULL
29243,16327.0,NULL
29244,17257.0,NULL
29245,14731.0,NULL
29246,13630.0,NULL
29247,16655.0,NULL
29248,16666.0,NULL
29249,18537.0,NULL
29250,18004.0,NULL
29251,21314.0,NULL
29252,14198.0,NULL
29253,13538.0,NULL
29254,17252.0,NULL
29255,19572.0,NULL
29256,17599.0,NULL
29257,21338.0,NULL
29258,19485.0,NULL
29259,12922.0,NULL
29260,9214.0,NULL
29261,29005.0,NULL
29262,20727.0,NULL
29263,24452.0,NULL
29264,21708.0,NULL
29265,23242.0,NULL
29266,17617.0,NULL
29267,18792.0,NULL
29268,24445.0,NULL
29269,34696.0,NULL
29270,30196.0,NULL
29271,40797.0,NULL
29272,28396.0,NULL
29273,22995.0,NULL
29274,25011.0,NULL
29275,30330.0,NULL
29276,29999.0,NULL
29277,32026.0,NULL
29278,27462.0,NULL
29279,34071.0,NULL
29280,26975.0,NULL
29281,23580.0,NULL
29282,34847.0,NULL
29283,20738.0,NULL
29284,32336.0,NULL
29285,33174.0,NULL
29286,34452.0,NULL
29287,25116.0,NULL
29288,29596.0,NULL
29289,34122.0,NULL
29290,43118.0,NULL
29291,33092.0,NULL
29292,35905.0,NULL
29293,38075.0,NULL
29294,29911.0,NULL
29295,33013.0,NULL
29296,36931.0,NULL
29297,39188.0,NULL
29298,39026.0,NULL
29299,46925.0,NULL
29300,38083.0,NULL
29301,33950.0,NULL
29302,43421.0,NULL
29303,36867.0,NULL
29304,56170.0,NULL
29305,56663.0,NULL
29306,51338.0,NULL
29307,45821.0,NULL
29308,40233.0,NULL
29309,38114.0,NULL
29310,45389.0,NULL
29311,46796.0,NULL
29312,48130.0,NULL
29313,49688.0,NULL
29314,49006.0,NULL
29315,33899.0,NULL
29316,31275.0,NULL
29317,48553.0,NULL
29318,46632.0,NULL
29319,52382.0,NULL
29320,46324.0,NULL
29321,42966.0,NULL
29322,28433.0,NULL
29323,28424.0,NULL
29324,42528.0,NULL
29325,44886.0,NULL
29326,41486.0,NULL
29327,42450.0,NULL
29328,34794.0,NULL
29329,21916.0,NULL
29330,19507.0,NULL
29331,34989.0,NULL
29332,36616.0,NULL
29333,33851.0,NULL
29334,36607.0,NULL
29335,30318.0,NULL
29336,16911.0,NULL
29337,11483.0,NULL
29338,16457.0,NULL
29339,20063.0,NULL
29340,35614.0,NULL
29341,26918.0,NULL
29342,22609.0,NULL
29343,15032.0,NULL
29344,14677.0,NULL
29345,25324.0,NULL
29346,24612.0,NULL
29347,24224.0,NULL
29348,30560.0,NULL
29349,18358.0,NULL
29350,10640.0,NULL
29351,14771.0,NULL
29352,20137.0,NULL
29353,19009.0,NULL
29354,14329.0,NULL
29355,20659.0,NULL
29356,21902.0,NULL
29357,18849.0,NULL
29358,11687.0,NULL
29359,21313.0,NULL
29360,20380.0,NULL
29361,18599.0,NULL
29362,18123.0,NULL
29363,16367.0,NULL
29364,8759.0,NULL
29365,12213.0,NULL
29366,21736.0,NULL
29367,20555.0,NULL
29368,20713.0,NULL
29369,18620.0,NULL
29370,15692.0,NULL
29371,10136.0,NULL
29372,11603.0,NULL
29373,20962.0,NULL
29374,22354.0,NULL
29375,20057.0,NULL
29376,21069.0,NULL
29377,16884.0,NULL
29378,6180.0,NULL
29379,16394.0,NULL
29380,19640.0,NULL
29381,18405.0,NULL
29382,14917.0,NULL
29383,11359.0,NULL
29384,15028.0,NULL
29385,9014.0,NULL
29386,12011.0,NULL
29387,23426.0,NULL
29388,21132.0,NULL
29389,20660.0,NULL
29390,21804.0,NULL
29391,18113.0,NULL
29392,10714.0,NULL
29393,14591.0,NULL
29394,23583.0,NULL
29395,21172.0,NULL
29396,20419.0,NULL
29397,28066.0,NULL
29398,19270.0,NULL
29399,10977.0,NULL
29400,15534.0,NULL
29401,24793.0,NULL
29402,22609.0,NULL
29403,24179.0,NULL
29404,22608.0,NULL
29405,21337.0,NULL
29406,16502.0,NULL
29407,15366.0,NULL
29408,26537.0,NULL
29409,25788.0,NULL
29410,23445.0,NULL
29411,20826.0,NULL
29412,19997.0,NULL
29413,11464.0,NULL
29414,17472.0,NULL
29415,25721.0,NULL
29416,25013.0,NULL
29417,23214.0,NULL
29418,22150.0,NULL
29419,19543.0,NULL
29420,10402.0,NULL
29421,15692.0,NULL
29422,25073.0,NULL
29423,23942.0,NULL
29424,23094.0,NULL
29425,22455.0,NULL
29426,17266.0,NULL
29427,12641.0,NULL
29428,17269.0,NULL
29429,27432.0,NULL
29430,25675.0,NULL
29431,23430.0,NULL
29432,23497.0,NULL
29433,19808.0,NULL
29434,12755.0,NULL
29435,17930.0,NULL
29436,28703.0,NULL
29437,24456.0,NULL
29438,29019.0,NULL
29439,26007.0,NULL
29440,21904.0,NULL
29441,14377.0,NULL
29442,20288.0,NULL
29443,29437.0,NULL
29444,28010.0,NULL
29445,33415.0,NULL
29446,31844.0,NULL
29447,26735.0,NULL
29448,19252.0,NULL
29449,28127.0,NULL
29450,50221.0,NULL
29451,45207.0,NULL
29452,44074.0,NULL
29453,40211.0,NULL
29454,39423.0,NULL
29455,25049.0,NULL
29456,36347.0,NULL
29457,48118.0,NULL
29458,42543.0,NULL
29459,40751.0,NULL
29460,48387.0,NULL
29461,40466.0,NULL
29462,35844.0,NULL
29463,39045.0,NULL
29464,54048.0,NULL
29465,56008.0,NULL
29466,52223.0,NULL
29467,37817.0,NULL
29468,29494.0,NULL
29469,23707.0,NULL
29470,31457.0,NULL
29471,53279.0,NULL
29472,55447.0,NULL
29473,50110.0,NULL
29474,46913.0,NULL
29475,36622.0,NULL
29476,37419.0,NULL
29477,47875.0,NULL
29478,70060.0,NULL
29479,69271.0,NULL
29480,76202.0,NULL
29481,77167.0,NULL
29482,63046.0,NULL
29483,52496.0,NULL
29484,50671.0,NULL
29485,71681.0,NULL
29486,74830.0,NULL
