id_stat,pays,date,epidemiologist
21187,NOR,10/12/2020,NULL
21188,NOR,11/12/2020,NULL
21189,NOR,12/12/2020,NULL
21190,NOR,13/12/2020,NULL
21191,NOR,14/12/2020,NULL
21192,NOR,15/12/2020,NULL
21193,NOR,16/12/2020,NULL
21194,NOR,17/12/2020,NULL
21195,NOR,18/12/2020,NULL
21196,NOR,19/12/2020,NULL
21197,NOR,20/12/2020,NULL
21198,NOR,21/12/2020,NULL
21199,NOR,22/12/2020,NULL
21200,NOR,23/12/2020,NULL
21201,NOR,24/12/2020,NULL
21202,NOR,25/12/2020,NULL
21203,NOR,26/12/2020,NULL
21204,NOR,27/12/2020,NULL
21205,NOR,28/12/2020,NULL
21206,NOR,29/12/2020,NULL
21207,NOR,30/12/2020,NULL
21208,NOR,31/12/2020,NULL
21209,NOR,01/01/2021,NULL
21210,NOR,02/01/2021,NULL
21211,NOR,03/01/2021,NULL
21212,NOR,04/01/2021,NULL
21213,NOR,05/01/2021,NULL
21214,NOR,06/01/2021,NULL
21215,NOR,07/01/2021,NULL
21216,NOR,08/01/2021,NULL
21217,NOR,09/01/2021,NULL
21218,NOR,10/01/2021,NULL
21219,NOR,11/01/2021,NULL
21220,NOR,12/01/2021,NULL
21221,NOR,13/01/2021,NULL
21222,NOR,14/01/2021,NULL
21223,NOR,15/01/2021,NULL
21224,NOR,16/01/2021,NULL
21225,NOR,17/01/2021,NULL
21226,NOR,18/01/2021,NULL
21227,NOR,19/01/2021,NULL
21228,NOR,20/01/2021,NULL
21229,NOR,21/01/2021,NULL
21230,NOR,22/01/2021,NULL
21231,NOR,23/01/2021,NULL
21232,NOR,24/01/2021,NULL
21233,NOR,25/01/2021,NULL
21234,NOR,26/01/2021,NULL
21235,NOR,27/01/2021,NULL
21236,NOR,28/01/2021,NULL
21237,OMN,04/06/2020,NULL
21238,OMN,05/06/2020,NULL
21239,OMN,06/06/2020,NULL
21240,OMN,07/06/2020,NULL
21241,OMN,08/06/2020,NULL
21242,OMN,09/06/2020,NULL
21243,OMN,10/06/2020,NULL
21244,OMN,11/06/2020,NULL
21245,OMN,12/06/2020,NULL
21246,OMN,13/06/2020,NULL
21247,OMN,14/06/2020,NULL
21248,OMN,15/06/2020,NULL
21249,OMN,16/06/2020,NULL
21250,OMN,17/06/2020,NULL
21251,OMN,18/06/2020,NULL
21252,OMN,19/06/2020,NULL
21253,OMN,20/06/2020,NULL
21254,OMN,21/06/2020,NULL
21255,OMN,22/06/2020,NULL
21256,OMN,23/06/2020,NULL
21257,OMN,24/06/2020,NULL
21258,OMN,25/06/2020,NULL
21259,OMN,26/06/2020,NULL
21260,OMN,27/06/2020,NULL
21261,OMN,28/06/2020,NULL
21262,OMN,29/06/2020,NULL
21263,OMN,30/06/2020,NULL
21264,OMN,01/07/2020,NULL
21265,OMN,02/07/2020,NULL
21266,OMN,03/07/2020,NULL
21267,OMN,04/07/2020,NULL
21268,OMN,05/07/2020,NULL
21269,OMN,06/07/2020,NULL
21270,OMN,07/07/2020,NULL
21271,OMN,08/07/2020,NULL
21272,OMN,09/07/2020,NULL
21273,OMN,10/07/2020,NULL
21274,OMN,11/07/2020,NULL
21275,OMN,12/07/2020,NULL
21276,OMN,13/07/2020,NULL
21277,OMN,14/07/2020,NULL
21278,OMN,15/07/2020,NULL
21279,OMN,16/07/2020,NULL
21280,OMN,17/07/2020,NULL
21281,OMN,18/07/2020,NULL
21282,OMN,19/07/2020,NULL
21283,OMN,20/07/2020,NULL
21284,OMN,21/07/2020,NULL
21285,OMN,22/07/2020,NULL
21286,OMN,23/07/2020,NULL
21287,OMN,24/07/2020,NULL
21288,OMN,25/07/2020,NULL
21289,OMN,26/07/2020,NULL
21290,OMN,27/07/2020,NULL
21291,OMN,28/07/2020,NULL
21292,OMN,29/07/2020,NULL
21293,OMN,30/07/2020,NULL
21294,OMN,05/08/2020,NULL
21295,OMN,29/12/2020,NULL
21296,OMN,30/12/2020,NULL
21297,OMN,31/12/2020,NULL
21298,OMN,03/01/2021,NULL
21299,OMN,04/01/2021,NULL
21300,OMN,05/01/2021,NULL
21301,OMN,06/01/2021,NULL
21302,OMN,07/01/2021,NULL
21303,OMN,08/01/2021,NULL
21304,OMN,09/01/2021,NULL
21305,OMN,10/01/2021,NULL
21306,OMN,11/01/2021,NULL
21307,OMN,12/01/2021,NULL
21308,OMN,13/01/2021,NULL
21309,OMN,14/01/2021,NULL
21310,OMN,17/01/2021,NULL
21311,OMN,18/01/2021,NULL
21312,OMN,19/01/2021,NULL
21313,OMN,20/01/2021,NULL
21314,OMN,24/01/2021,NULL
21315,OMN,25/01/2021,NULL
21316,OMN,26/01/2021,NULL
21317,OMN,27/01/2021,NULL
21318,PAK,12/03/2020,NULL
21319,PAK,13/03/2020,NULL
21320,PAK,14/03/2020,NULL
21321,PAK,15/03/2020,NULL
21322,PAK,16/03/2020,NULL
21323,PAK,17/03/2020,NULL
21324,PAK,18/03/2020,NULL
21325,PAK,19/03/2020,NULL
21326,PAK,20/03/2020,NULL
21327,PAK,21/03/2020,NULL
21328,PAK,22/03/2020,NULL
21329,PAK,23/03/2020,NULL
21330,PAK,24/03/2020,NULL
21331,PAK,25/03/2020,NULL
21332,PAK,26/03/2020,NULL
21333,PAK,27/03/2020,NULL
21334,PAK,28/03/2020,NULL
21335,PAK,29/03/2020,NULL
21336,PAK,30/03/2020,NULL
21337,PAK,31/03/2020,NULL
21338,PAK,01/04/2020,NULL
21339,PAK,02/04/2020,NULL
21340,PAK,03/04/2020,NULL
21341,PAK,04/04/2020,NULL
21342,PAK,05/04/2020,NULL
21343,PAK,06/04/2020,NULL
21344,PAK,07/04/2020,NULL
21345,PAK,08/04/2020,NULL
21346,PAK,09/04/2020,NULL
21347,PAK,10/04/2020,NULL
21348,PAK,11/04/2020,NULL
21349,PAK,12/04/2020,NULL
21350,PAK,13/04/2020,NULL
21351,PAK,14/04/2020,NULL
21352,PAK,15/04/2020,NULL
21353,PAK,16/04/2020,NULL
21354,PAK,17/04/2020,NULL
21355,PAK,18/04/2020,NULL
21356,PAK,19/04/2020,NULL
21357,PAK,22/04/2020,NULL
21358,PAK,23/04/2020,NULL
21359,PAK,24/04/2020,NULL
21360,PAK,25/04/2020,NULL
21361,PAK,26/04/2020,NULL
21362,PAK,27/04/2020,NULL
21363,PAK,28/04/2020,NULL
21364,PAK,29/04/2020,NULL
21365,PAK,30/04/2020,NULL
21366,PAK,01/05/2020,NULL
21367,PAK,02/05/2020,NULL
21368,PAK,03/05/2020,NULL
21369,PAK,04/05/2020,NULL
21370,PAK,05/05/2020,NULL
21371,PAK,06/05/2020,NULL
21372,PAK,07/05/2020,NULL
21373,PAK,08/05/2020,NULL
21374,PAK,09/05/2020,NULL
21375,PAK,10/05/2020,NULL
21376,PAK,11/05/2020,NULL
21377,PAK,12/05/2020,NULL
21378,PAK,13/05/2020,NULL
21379,PAK,14/05/2020,NULL
21380,PAK,15/05/2020,NULL
21381,PAK,16/05/2020,NULL
21382,PAK,17/05/2020,NULL
21383,PAK,18/05/2020,NULL
21384,PAK,19/05/2020,NULL
21385,PAK,20/05/2020,NULL
21386,PAK,21/05/2020,NULL
21387,PAK,22/05/2020,NULL
21388,PAK,23/05/2020,NULL
21389,PAK,24/05/2020,NULL
21390,PAK,25/05/2020,NULL
21391,PAK,26/05/2020,NULL
21392,PAK,27/05/2020,NULL
21393,PAK,28/05/2020,NULL
21394,PAK,29/05/2020,NULL
21395,PAK,30/05/2020,NULL
21396,PAK,31/05/2020,NULL
21397,PAK,01/06/2020,NULL
21398,PAK,02/06/2020,NULL
21399,PAK,03/06/2020,NULL
21400,PAK,04/06/2020,NULL
21401,PAK,05/06/2020,NULL
21402,PAK,06/06/2020,NULL
21403,PAK,07/06/2020,NULL
21404,PAK,08/06/2020,NULL
21405,PAK,09/06/2020,NULL
21406,PAK,10/06/2020,NULL
21407,PAK,11/06/2020,NULL
21408,PAK,12/06/2020,NULL
21409,PAK,13/06/2020,NULL
21410,PAK,14/06/2020,NULL
21411,PAK,15/06/2020,NULL
21412,PAK,16/06/2020,NULL
21413,PAK,17/06/2020,NULL
21414,PAK,18/06/2020,NULL
21415,PAK,19/06/2020,NULL
21416,PAK,20/06/2020,NULL
21417,PAK,21/06/2020,NULL
21418,PAK,22/06/2020,NULL
21419,PAK,23/06/2020,NULL
21420,PAK,24/06/2020,NULL
21421,PAK,25/06/2020,NULL
21422,PAK,26/06/2020,NULL
21423,PAK,27/06/2020,NULL
21424,PAK,28/06/2020,NULL
21425,PAK,29/06/2020,NULL
21426,PAK,30/06/2020,NULL
21427,PAK,01/07/2020,NULL
21428,PAK,02/07/2020,NULL
21429,PAK,03/07/2020,NULL
21430,PAK,04/07/2020,NULL
21431,PAK,05/07/2020,NULL
21432,PAK,06/07/2020,NULL
21433,PAK,07/07/2020,NULL
21434,PAK,08/07/2020,NULL
21435,PAK,09/07/2020,NULL
21436,PAK,10/07/2020,NULL
21437,PAK,11/07/2020,NULL
21438,PAK,12/07/2020,NULL
21439,PAK,13/07/2020,NULL
21440,PAK,14/07/2020,NULL
21441,PAK,15/07/2020,NULL
21442,PAK,16/07/2020,NULL
21443,PAK,17/07/2020,NULL
21444,PAK,18/07/2020,NULL
21445,PAK,19/07/2020,NULL
21446,PAK,20/07/2020,NULL
21447,PAK,21/07/2020,NULL
21448,PAK,22/07/2020,NULL
21449,PAK,23/07/2020,NULL
21450,PAK,24/07/2020,NULL
21451,PAK,25/07/2020,NULL
21452,PAK,26/07/2020,NULL
21453,PAK,27/07/2020,NULL
21454,PAK,28/07/2020,NULL
21455,PAK,29/07/2020,NULL
21456,PAK,30/07/2020,NULL
21457,PAK,02/08/2020,NULL
21458,PAK,03/08/2020,NULL
21459,PAK,04/08/2020,NULL
21460,PAK,07/08/2020,NULL
21461,PAK,08/08/2020,NULL
21462,PAK,09/08/2020,NULL
21463,PAK,10/08/2020,NULL
21464,PAK,11/08/2020,NULL
21465,PAK,12/08/2020,NULL
21466,PAK,13/08/2020,NULL
21467,PAK,14/08/2020,NULL
21468,PAK,15/08/2020,NULL
21469,PAK,16/08/2020,NULL
21470,PAK,17/08/2020,NULL
21471,PAK,18/08/2020,NULL
21472,PAK,19/08/2020,NULL
21473,PAK,20/08/2020,NULL
21474,PAK,21/08/2020,NULL
21475,PAK,22/08/2020,NULL
21476,PAK,23/08/2020,NULL
21477,PAK,24/08/2020,NULL
21478,PAK,25/08/2020,NULL
21479,PAK,26/08/2020,NULL
21480,PAK,27/08/2020,NULL
21481,PAK,28/08/2020,NULL
21482,PAK,29/08/2020,NULL
21483,PAK,30/08/2020,NULL
21484,PAK,31/08/2020,NULL
21485,PAK,01/09/2020,NULL
21486,PAK,02/09/2020,NULL
21487,PAK,03/09/2020,NULL
21488,PAK,04/09/2020,NULL
21489,PAK,05/09/2020,NULL
21490,PAK,06/09/2020,NULL
21491,PAK,07/09/2020,NULL
21492,PAK,08/09/2020,NULL
21493,PAK,09/09/2020,NULL
21494,PAK,10/09/2020,NULL
21495,PAK,11/09/2020,NULL
21496,PAK,12/09/2020,NULL
21497,PAK,13/09/2020,NULL
21498,PAK,14/09/2020,NULL
21499,PAK,15/09/2020,NULL
21500,PAK,16/09/2020,NULL
21501,PAK,17/09/2020,NULL
21502,PAK,18/09/2020,NULL
21503,PAK,19/09/2020,NULL
21504,PAK,20/09/2020,NULL
21505,PAK,21/09/2020,NULL
21506,PAK,22/09/2020,NULL
21507,PAK,23/09/2020,NULL
21508,PAK,24/09/2020,NULL
21509,PAK,25/09/2020,NULL
21510,PAK,26/09/2020,NULL
21511,PAK,27/09/2020,NULL
21512,PAK,28/09/2020,NULL
21513,PAK,29/09/2020,NULL
21514,PAK,30/09/2020,NULL
21515,PAK,01/10/2020,NULL
21516,PAK,02/10/2020,NULL
21517,PAK,03/10/2020,NULL
21518,PAK,04/10/2020,NULL
21519,PAK,05/10/2020,NULL
21520,PAK,06/10/2020,NULL
21521,PAK,07/10/2020,NULL
21522,PAK,08/10/2020,NULL
21523,PAK,09/10/2020,NULL
21524,PAK,10/10/2020,NULL
21525,PAK,11/10/2020,NULL
21526,PAK,12/10/2020,NULL
21527,PAK,13/10/2020,NULL
21528,PAK,14/10/2020,NULL
21529,PAK,15/10/2020,NULL
21530,PAK,16/10/2020,NULL
21531,PAK,17/10/2020,NULL
21532,PAK,18/10/2020,NULL
21533,PAK,19/10/2020,NULL
21534,PAK,20/10/2020,NULL
21535,PAK,21/10/2020,NULL
21536,PAK,22/10/2020,NULL
21537,PAK,23/10/2020,NULL
21538,PAK,24/10/2020,NULL
21539,PAK,25/10/2020,NULL
21540,PAK,26/10/2020,NULL
21541,PAK,27/10/2020,NULL
21542,PAK,28/10/2020,NULL
21543,PAK,29/10/2020,NULL
21544,PAK,30/10/2020,NULL
21545,PAK,31/10/2020,NULL
21546,PAK,01/11/2020,NULL
21547,PAK,02/11/2020,NULL
21548,PAK,03/11/2020,NULL
21549,PAK,04/11/2020,NULL
21550,PAK,05/11/2020,NULL
21551,PAK,06/11/2020,NULL
21552,PAK,07/11/2020,NULL
21553,PAK,08/11/2020,NULL
21554,PAK,09/11/2020,NULL
21555,PAK,10/11/2020,NULL
21556,PAK,11/11/2020,NULL
21557,PAK,12/11/2020,NULL
21558,PAK,13/11/2020,NULL
21559,PAK,14/11/2020,NULL
21560,PAK,15/11/2020,NULL
21561,PAK,16/11/2020,NULL
21562,PAK,17/11/2020,NULL
21563,PAK,18/11/2020,NULL
21564,PAK,19/11/2020,NULL
21565,PAK,20/11/2020,NULL
21566,PAK,21/11/2020,NULL
21567,PAK,22/11/2020,NULL
21568,PAK,23/11/2020,NULL
21569,PAK,24/11/2020,NULL
21570,PAK,25/11/2020,NULL
21571,PAK,26/11/2020,NULL
21572,PAK,27/11/2020,NULL
21573,PAK,28/11/2020,NULL
21574,PAK,29/11/2020,NULL
21575,PAK,30/11/2020,NULL
21576,PAK,01/12/2020,NULL
21577,PAK,02/12/2020,NULL
21578,PAK,03/12/2020,NULL
21579,PAK,04/12/2020,NULL
21580,PAK,05/12/2020,NULL
21581,PAK,06/12/2020,NULL
21582,PAK,07/12/2020,NULL
21583,PAK,08/12/2020,NULL
21584,PAK,09/12/2020,NULL
21585,PAK,10/12/2020,NULL
21586,PAK,11/12/2020,NULL
21587,PAK,12/12/2020,NULL
21588,PAK,13/12/2020,NULL
21589,PAK,14/12/2020,NULL
21590,PAK,17/12/2020,NULL
21591,PAK,18/12/2020,NULL
21592,PAK,19/12/2020,NULL
21593,PAK,20/12/2020,NULL
21594,PAK,21/12/2020,NULL
21595,PAK,22/12/2020,NULL
21596,PAK,23/12/2020,NULL
21597,PAK,24/12/2020,NULL
21598,PAK,25/12/2020,NULL
21599,PAK,26/12/2020,NULL
21600,PAK,27/12/2020,NULL
21601,PAK,28/12/2020,NULL
21602,PAK,29/12/2020,NULL
21603,PAK,30/12/2020,NULL
21604,PAK,31/12/2020,NULL
21605,PAK,01/01/2021,NULL
21606,PAK,02/01/2021,NULL
21607,PAK,03/01/2021,NULL
21608,PAK,04/01/2021,NULL
21609,PAK,05/01/2021,NULL
21610,PAK,06/01/2021,NULL
21611,PAK,07/01/2021,NULL
21612,PAK,08/01/2021,NULL
21613,PAK,09/01/2021,NULL
21614,PAK,10/01/2021,NULL
21615,PAK,11/01/2021,NULL
21616,PAK,12/01/2021,NULL
21617,PAK,13/01/2021,NULL
21618,PAK,14/01/2021,NULL
21619,PAK,15/01/2021,NULL
21620,PAK,16/01/2021,NULL
21621,PAK,17/01/2021,NULL
21622,PAK,18/01/2021,NULL
21623,PAK,19/01/2021,NULL
21624,PAK,20/01/2021,NULL
21625,PAK,21/01/2021,NULL
21626,PAK,22/01/2021,NULL
21627,PAK,23/01/2021,NULL
21628,PAK,24/01/2021,NULL
21629,PAK,25/01/2021,NULL
21630,PAK,26/01/2021,NULL
21631,PAK,27/01/2021,NULL
21632,PAK,28/01/2021,NULL
21633,PAK,29/01/2021,NULL
21634,PAK,30/01/2021,NULL
21635,PAK,31/01/2021,NULL
21636,PSE,28/08/2020,NULL
21637,PSE,29/08/2020,NULL
21638,PSE,30/08/2020,NULL
21639,PSE,31/08/2020,NULL
21640,PSE,01/09/2020,NULL
21641,PSE,02/09/2020,NULL
21642,PSE,03/09/2020,NULL
21643,PSE,04/09/2020,NULL
21644,PSE,05/09/2020,NULL
21645,PSE,06/09/2020,NULL
21646,PSE,07/09/2020,NULL
21647,PSE,08/09/2020,NULL
21648,PSE,09/09/2020,NULL
21649,PSE,10/09/2020,NULL
21650,PSE,11/09/2020,NULL
21651,PSE,12/09/2020,NULL
21652,PSE,13/09/2020,NULL
21653,PSE,14/09/2020,NULL
21654,PSE,16/09/2020,NULL
21655,PSE,17/09/2020,NULL
21656,PSE,18/09/2020,NULL
21657,PSE,19/09/2020,NULL
21658,PSE,20/09/2020,NULL
21659,PSE,21/09/2020,NULL
21660,PSE,22/09/2020,NULL
21661,PSE,23/09/2020,NULL
21662,PSE,24/09/2020,NULL
21663,PSE,25/09/2020,NULL
21664,PSE,26/09/2020,NULL
21665,PSE,27/09/2020,NULL
21666,PSE,28/09/2020,NULL
21667,PSE,30/09/2020,NULL
21668,PSE,01/10/2020,NULL
21669,PSE,02/10/2020,NULL
21670,PSE,03/10/2020,NULL
21671,PSE,04/10/2020,NULL
21672,PSE,05/10/2020,NULL
21673,PSE,06/10/2020,NULL
21674,PSE,07/10/2020,NULL
21675,PSE,08/10/2020,NULL
21676,PSE,09/10/2020,NULL
21677,PSE,10/10/2020,NULL
21678,PSE,11/10/2020,NULL
21679,PSE,12/10/2020,NULL
21680,PSE,13/10/2020,NULL
21681,PSE,14/10/2020,NULL
21682,PSE,15/10/2020,NULL
21683,PSE,16/10/2020,NULL
21684,PSE,17/10/2020,NULL
21685,PSE,18/10/2020,NULL
21686,PSE,19/10/2020,NULL
21687,PSE,20/10/2020,NULL
21688,PSE,21/10/2020,NULL
21689,PSE,22/10/2020,NULL
21690,PSE,23/10/2020,NULL
21691,PSE,24/10/2020,NULL
21692,PSE,25/10/2020,NULL
21693,PSE,26/10/2020,NULL
21694,PSE,27/10/2020,NULL
21695,PSE,28/10/2020,NULL
21696,PSE,29/10/2020,NULL
21697,PSE,30/10/2020,NULL
21698,PSE,31/10/2020,NULL
21699,PSE,01/11/2020,NULL
21700,PSE,02/11/2020,NULL
21701,PSE,03/11/2020,NULL
21702,PSE,04/11/2020,NULL
21703,PSE,05/11/2020,NULL
21704,PSE,06/11/2020,NULL
21705,PSE,07/11/2020,NULL
21706,PSE,08/11/2020,NULL
21707,PSE,09/11/2020,NULL
21708,PSE,10/11/2020,NULL
21709,PSE,11/11/2020,NULL
21710,PSE,12/11/2020,NULL
21711,PSE,13/11/2020,NULL
21712,PSE,14/11/2020,NULL
21713,PSE,15/11/2020,NULL
21714,PSE,16/11/2020,NULL
21715,PSE,17/11/2020,NULL
21716,PSE,18/11/2020,NULL
21717,PSE,19/11/2020,NULL
21718,PSE,20/11/2020,NULL
21719,PSE,21/11/2020,NULL
21720,PSE,22/11/2020,NULL
21721,PSE,23/11/2020,NULL
21722,PSE,24/11/2020,NULL
21723,PSE,25/11/2020,NULL
21724,PSE,26/11/2020,NULL
21725,PSE,27/11/2020,NULL
21726,PSE,28/11/2020,NULL
21727,PSE,29/11/2020,NULL
21728,PSE,30/11/2020,NULL
21729,PSE,01/12/2020,NULL
21730,PSE,02/12/2020,NULL
21731,PSE,03/12/2020,NULL
21732,PSE,04/12/2020,NULL
21733,PSE,05/12/2020,NULL
21734,PSE,06/12/2020,NULL
21735,PSE,07/12/2020,NULL
21736,PSE,08/12/2020,NULL
21737,PSE,09/12/2020,NULL
21738,PSE,10/12/2020,NULL
21739,PSE,11/12/2020,NULL
21740,PSE,12/12/2020,NULL
21741,PSE,13/12/2020,NULL
21742,PSE,14/12/2020,NULL
21743,PSE,15/12/2020,NULL
21744,PSE,16/12/2020,NULL
21745,PSE,17/12/2020,NULL
21746,PSE,18/12/2020,NULL
21747,PSE,19/12/2020,NULL
21748,PSE,20/12/2020,NULL
21749,PSE,21/12/2020,NULL
21750,PSE,22/12/2020,NULL
21751,PSE,23/12/2020,NULL
21752,PSE,24/12/2020,NULL
21753,PSE,25/12/2020,NULL
21754,PSE,26/12/2020,NULL
21755,PSE,27/12/2020,NULL
21756,PSE,28/12/2020,NULL
21757,PSE,29/12/2020,NULL
21758,PSE,30/12/2020,NULL
21759,PSE,31/12/2020,NULL
21760,PSE,01/01/2021,NULL
21761,PSE,02/01/2021,NULL
21762,PSE,03/01/2021,NULL
21763,PSE,04/01/2021,NULL
21764,PSE,05/01/2021,NULL
21765,PSE,06/01/2021,NULL
21766,PSE,07/01/2021,NULL
21767,PSE,08/01/2021,NULL
21768,PSE,09/01/2021,NULL
21769,PSE,10/01/2021,NULL
21770,PSE,11/01/2021,NULL
21771,PSE,12/01/2021,NULL
21772,PSE,13/01/2021,NULL
21773,PSE,14/01/2021,NULL
21774,PSE,15/01/2021,NULL
21775,PSE,17/01/2021,NULL
21776,PSE,18/01/2021,NULL
21777,PSE,19/01/2021,NULL
21778,PSE,20/01/2021,NULL
21779,PSE,21/01/2021,NULL
21780,PSE,22/01/2021,NULL
21781,PSE,23/01/2021,NULL
21782,PSE,24/01/2021,NULL
21783,PSE,25/01/2021,NULL
21784,PSE,26/01/2021,NULL
21785,PSE,27/01/2021,NULL
21786,PSE,28/01/2021,NULL
21787,PSE,29/01/2021,NULL
21788,PSE,30/01/2021,NULL
21789,PAN,10/03/2020,NULL
21790,PAN,11/03/2020,NULL
21791,PAN,12/03/2020,NULL
21792,PAN,13/03/2020,NULL
21793,PAN,14/03/2020,NULL
21794,PAN,15/03/2020,NULL
21795,PAN,16/03/2020,NULL
21796,PAN,17/03/2020,NULL
21797,PAN,18/03/2020,NULL
21798,PAN,19/03/2020,NULL
21799,PAN,20/03/2020,NULL
21800,PAN,21/03/2020,NULL
21801,PAN,22/03/2020,NULL
21802,PAN,23/03/2020,NULL
21803,PAN,24/03/2020,NULL
21804,PAN,25/03/2020,NULL
21805,PAN,26/03/2020,NULL
21806,PAN,27/03/2020,NULL
21807,PAN,28/03/2020,NULL
21808,PAN,29/03/2020,NULL
21809,PAN,30/03/2020,NULL
21810,PAN,31/03/2020,NULL
21811,PAN,01/04/2020,NULL
21812,PAN,02/04/2020,NULL
21813,PAN,03/04/2020,NULL
21814,PAN,04/04/2020,NULL
21815,PAN,05/04/2020,NULL
21816,PAN,06/04/2020,NULL
21817,PAN,07/04/2020,NULL
21818,PAN,08/04/2020,NULL
21819,PAN,09/04/2020,NULL
21820,PAN,10/04/2020,NULL
21821,PAN,11/04/2020,NULL
21822,PAN,12/04/2020,NULL
21823,PAN,13/04/2020,NULL
21824,PAN,14/04/2020,NULL
21825,PAN,15/04/2020,NULL
21826,PAN,16/04/2020,NULL
21827,PAN,17/04/2020,NULL
21828,PAN,18/04/2020,NULL
21829,PAN,19/04/2020,NULL
21830,PAN,20/04/2020,NULL
21831,PAN,21/04/2020,NULL
21832,PAN,22/04/2020,NULL
21833,PAN,23/04/2020,NULL
21834,PAN,24/04/2020,NULL
21835,PAN,25/04/2020,NULL
21836,PAN,26/04/2020,NULL
21837,PAN,27/04/2020,NULL
21838,PAN,28/04/2020,NULL
21839,PAN,29/04/2020,NULL
21840,PAN,30/04/2020,NULL
21841,PAN,01/05/2020,NULL
21842,PAN,02/05/2020,NULL
21843,PAN,03/05/2020,NULL
21844,PAN,04/05/2020,NULL
21845,PAN,05/05/2020,NULL
21846,PAN,06/05/2020,NULL
21847,PAN,07/05/2020,NULL
21848,PAN,08/05/2020,NULL
21849,PAN,09/05/2020,NULL
21850,PAN,10/05/2020,NULL
21851,PAN,11/05/2020,NULL
21852,PAN,12/05/2020,NULL
21853,PAN,15/05/2020,NULL
21854,PAN,16/05/2020,NULL
21855,PAN,17/05/2020,NULL
21856,PAN,18/05/2020,NULL
21857,PAN,19/05/2020,NULL
21858,PAN,20/05/2020,NULL
21859,PAN,21/05/2020,NULL
21860,PAN,22/05/2020,NULL
21861,PAN,23/05/2020,NULL
21862,PAN,24/05/2020,NULL
21863,PAN,25/05/2020,NULL
21864,PAN,26/05/2020,NULL
21865,PAN,27/05/2020,NULL
21866,PAN,28/05/2020,NULL
21867,PAN,29/05/2020,NULL
21868,PAN,30/05/2020,NULL
21869,PAN,31/05/2020,NULL
21870,PAN,01/06/2020,NULL
21871,PAN,02/06/2020,NULL
21872,PAN,03/06/2020,NULL
21873,PAN,04/06/2020,NULL
21874,PAN,05/06/2020,NULL
21875,PAN,06/06/2020,NULL
21876,PAN,07/06/2020,NULL
21877,PAN,08/06/2020,NULL
21878,PAN,09/06/2020,NULL
21879,PAN,10/06/2020,NULL
21880,PAN,11/06/2020,NULL
21881,PAN,12/06/2020,NULL
21882,PAN,13/06/2020,NULL
21883,PAN,14/06/2020,NULL
21884,PAN,15/06/2020,NULL
21885,PAN,16/06/2020,NULL
21886,PAN,17/06/2020,NULL
21887,PAN,18/06/2020,NULL
21888,PAN,19/06/2020,NULL
21889,PAN,20/06/2020,NULL
21890,PAN,21/06/2020,NULL
21891,PAN,22/06/2020,NULL
21892,PAN,23/06/2020,NULL
21893,PAN,24/06/2020,NULL
21894,PAN,25/06/2020,NULL
21895,PAN,26/06/2020,NULL
21896,PAN,27/06/2020,NULL
21897,PAN,28/06/2020,NULL
21898,PAN,29/06/2020,NULL
21899,PAN,30/06/2020,NULL
21900,PAN,01/07/2020,NULL
21901,PAN,02/07/2020,NULL
21902,PAN,03/07/2020,NULL
21903,PAN,04/07/2020,NULL
21904,PAN,05/07/2020,NULL
21905,PAN,06/07/2020,NULL
21906,PAN,07/07/2020,NULL
21907,PAN,08/07/2020,NULL
21908,PAN,09/07/2020,NULL
21909,PAN,10/07/2020,NULL
21910,PAN,11/07/2020,NULL
21911,PAN,12/07/2020,NULL
21912,PAN,13/07/2020,NULL
21913,PAN,14/07/2020,NULL
21914,PAN,15/07/2020,NULL
21915,PAN,16/07/2020,NULL
21916,PAN,17/07/2020,NULL
21917,PAN,18/07/2020,NULL
21918,PAN,19/07/2020,NULL
21919,PAN,20/07/2020,NULL
21920,PAN,21/07/2020,NULL
21921,PAN,22/07/2020,NULL
21922,PAN,23/07/2020,NULL
21923,PAN,24/07/2020,NULL
21924,PAN,25/07/2020,NULL
21925,PAN,26/07/2020,NULL
21926,PAN,27/07/2020,NULL
21927,PAN,28/07/2020,NULL
21928,PAN,29/07/2020,NULL
21929,PAN,30/07/2020,NULL
21930,PAN,31/07/2020,NULL
21931,PAN,01/08/2020,NULL
21932,PAN,02/08/2020,NULL
21933,PAN,03/08/2020,NULL
21934,PAN,04/08/2020,NULL
21935,PAN,05/08/2020,NULL
21936,PAN,06/08/2020,NULL
21937,PAN,07/08/2020,NULL
21938,PAN,08/08/2020,NULL
21939,PAN,09/08/2020,NULL
21940,PAN,10/08/2020,NULL
21941,PAN,11/08/2020,NULL
21942,PAN,12/08/2020,NULL
21943,PAN,13/08/2020,NULL
21944,PAN,14/08/2020,NULL
21945,PAN,15/08/2020,NULL
21946,PAN,16/08/2020,NULL
21947,PAN,17/08/2020,NULL
21948,PAN,18/08/2020,NULL
21949,PAN,19/08/2020,NULL
21950,PAN,20/08/2020,NULL
21951,PAN,21/08/2020,NULL
21952,PAN,22/08/2020,NULL
21953,PAN,23/08/2020,NULL
21954,PAN,24/08/2020,NULL
21955,PAN,25/08/2020,NULL
21956,PAN,26/08/2020,NULL
21957,PAN,27/08/2020,NULL
21958,PAN,28/08/2020,NULL
21959,PAN,29/08/2020,NULL
21960,PAN,30/08/2020,NULL
21961,PAN,31/08/2020,NULL
21962,PAN,01/09/2020,NULL
